hh_id,psu,strata,weight,d_cm,d_nutr,d_satt,d_educ,d_elct,d_sani,d_wtr,d_hsg,d_ckfl,d_asst,sex_Male,sex_Female,agec7_0-4,agec7_5-9,agec7_10-14,agec7_15-17,agec7_18-59,agec7_60+,hhsize,region,area
32805,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,0,0,0,0,0,1,0,1,Ntchisi,rural
32806,328,Ntchisi Rural,0.3420646,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,1,4,3,2,3,0,0,2,0,7,Ntchisi,rural
32807,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,3,2,0,2,1,0,2,0,5,Ntchisi,rural
32808,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,2,1,0,0,1,1,0,1,3,Ntchisi,rural
32809,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,1,0,0,0,0,0,2,2,Ntchisi,rural
32810,328,Ntchisi Rural,0.3420646,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,3,2,2,0,0,2,0,6,Ntchisi,rural
32811,328,Ntchisi Rural,0.3420646,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0,4,4,2,1,2,0,3,0,8,Ntchisi,rural
32812,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0,4,3,0,1,2,2,2,0,7,Ntchisi,rural
32813,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,1,2,1,0,1,0,1,0,3,Ntchisi,rural
32814,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,1,0,1,0,0,0,1,2,Ntchisi,rural
32815,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,4,1,1,2,0,0,2,0,5,Ntchisi,rural
32816,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,3,1,0,1,1,0,2,0,4,Ntchisi,rural
32817,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,2,0,0,0,1,2,0,3,Ntchisi,rural
32818,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,2,2,1,1,0,0,2,0,4,Ntchisi,rural
32819,328,Ntchisi Rural,0.3420646,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,2,1,1,0,0,2,0,4,Ntchisi,rural
32820,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2,2,1,1,0,0,2,0,4,Ntchisi,rural
32822,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,4,2,1,2,1,0,2,0,6,Ntchisi,rural
32823,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,2,0,0,1,1,1,0,3,Ntchisi,rural
32824,328,Ntchisi Rural,0.3420646,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,1.0,1,0,1,0,0,0,0,0,1,1,Ntchisi,rural
32901,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Ntchisi,rural
32902,329,Ntchisi Rural,0.29844433,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,3,1,1,1,0,3,0,6,Ntchisi,rural
32903,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,3,2,1,2,0,0,2,0,5,Ntchisi,rural
32904,329,Ntchisi Rural,0.29844433,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,3,2,1,1,0,1,2,0,5,Ntchisi,rural
32905,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Ntchisi,rural
32906,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Ntchisi,rural
32907,329,Ntchisi Rural,0.29844433,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,0,1,0,0,0,1,0,2,Ntchisi,rural
32908,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,3,2,0,1,0,2,2,0,5,Ntchisi,rural
32909,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,3,1,1,1,0,0,2,0,4,Ntchisi,rural
32910,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,1,0,1,0,0,1,0,2,Ntchisi,rural
32911,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,3,2,0,1,2,0,2,0,5,Ntchisi,rural
32912,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Ntchisi,rural
32913,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,3,2,1,2,0,0,2,0,5,Ntchisi,rural
32914,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Ntchisi,rural
32915,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Ntchisi,rural
32916,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,1,1,1,0,0,2,0,4,Ntchisi,rural
32918,329,Ntchisi Rural,0.29844433,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,2,3,1,1,1,0,1,1,5,Ntchisi,rural
32919,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,4,2,0,2,2,0,2,0,6,Ntchisi,rural
32920,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Ntchisi,rural
32921,329,Ntchisi Rural,0.29844433,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,4,3,1,1,1,1,3,0,7,Ntchisi,rural
32922,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,2,3,0,1,0,1,3,0,5,Ntchisi,rural
32924,329,Ntchisi Rural,0.29844433,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Ntchisi,rural
33001,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,4,3,0,1,2,1,2,1,7,Ntchisi,rural
33002,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Ntchisi,rural
33003,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,0,0,0,1,0,1,0,2,Ntchisi,rural
33004,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,2,0,1,0,0,0,1,0,2,Ntchisi,rural
33005,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,0,1,1,0,0,0,0,2,0,2,Ntchisi,rural
33006,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,3,3,1,1,1,1,2,0,6,Ntchisi,rural
33007,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,1,0,0,0,0,0,1,1,Ntchisi,rural
33008,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,1,0,1,0,0,2,0,3,Ntchisi,rural
33009,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Ntchisi,rural
33010,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,0,1,2,0,1,0,1,0,1,3,Ntchisi,rural
33011,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Ntchisi,rural
33012,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,1,1,1,0,0,2,0,4,Ntchisi,rural
33013,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,1,0,1,0,0,1,0,2,Ntchisi,rural
33014,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0,5,2,0,2,1,1,3,0,7,Ntchisi,rural
33016,330,Ntchisi Rural,0.35754174,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,2,1,1,1,0,1,0,4,Ntchisi,rural
33017,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,1,1,1,0,0,2,0,4,Ntchisi,rural
33018,330,Ntchisi Rural,0.35754174,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,1,1,0,0,0,1,0,2,Ntchisi,rural
33019,330,Ntchisi Rural,0.35754174,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1,3,3,0,2,2,0,2,0,6,Ntchisi,rural
33020,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,1,1,0,0,0,0,0,2,2,Ntchisi,rural
33021,330,Ntchisi Rural,0.35754174,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Ntchisi,rural
33022,330,Ntchisi Rural,0.35754174,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Ntchisi,rural
33023,330,Ntchisi Rural,0.35754174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,4,2,1,1,1,0,3,0,6,Ntchisi,rural
33024,330,Ntchisi Rural,0.35754174,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,3,1,1,0,0,2,0,4,Ntchisi,rural
33101,331,Ntchisi Rural,0.32153317,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,1,2,0,0,0,2,0,4,Ntchisi,rural
33102,331,Ntchisi Rural,0.32153317,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Ntchisi,rural
33103,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,3,0,0,2,0,1,1,4,Ntchisi,rural
33105,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,2,2,0,0,1,0,0,3,4,Ntchisi,rural
33106,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0.0,0,1,4,0,1,0,2,2,0,5,Ntchisi,rural
33107,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,0,1,0,0,0,1,0,0,1,Ntchisi,rural
33108,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,3,3,1,2,1,0,2,0,6,Ntchisi,rural
33109,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Ntchisi,rural
33110,331,Ntchisi Rural,0.32153317,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,3,1,0,1,2,0,0,1,4,Ntchisi,rural
33111,331,Ntchisi Rural,0.32153317,,,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Ntchisi,rural
33112,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Ntchisi,rural
33113,331,Ntchisi Rural,0.32153317,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Ntchisi,rural
33114,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,3,1,1,0,1,3,0,6,Ntchisi,rural
33115,331,Ntchisi Rural,0.32153317,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,1,1,0,0,1,1,0,3,Ntchisi,rural
33116,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,4,0,2,0,1,2,0,5,Ntchisi,rural
33117,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,1,0,0,0,0,1,1,2,Ntchisi,rural
33118,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,0,1,0,0,0,0,1,0,1,Ntchisi,rural
33119,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Ntchisi,rural
33120,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1,1,0,0,0,0,0,0,1,1,Ntchisi,rural
33121,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Ntchisi,rural
33122,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Ntchisi,rural
33123,331,Ntchisi Rural,0.32153317,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,1,2,1,0,0,0,2,0,3,Ntchisi,rural
33124,331,Ntchisi Rural,0.32153317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Ntchisi,rural
33201,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,3,0,1,1,1,2,0,5,Ntchisi,rural
33202,332,Ntchisi Rural,0.5310216,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,3,1,1,1,0,0,2,0,4,Ntchisi,rural
33203,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,1,0,1,0,0,1,0,2,Ntchisi,rural
33204,332,Ntchisi Rural,0.5310216,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,3,1,1,0,0,2,0,4,Ntchisi,rural
33205,332,Ntchisi Rural,0.5310216,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,2,2,0,0,0,1,3,0,4,Ntchisi,rural
33206,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,1,0,0,0,0,0,2,2,Ntchisi,rural
33207,332,Ntchisi Rural,0.5310216,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1,4,4,1,1,1,0,5,0,8,Ntchisi,rural
33208,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,0,1,0,0,0,0,0,1,1,Ntchisi,rural
33209,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,4,1,1,1,1,0,2,0,5,Ntchisi,rural
33210,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,3,1,0,0,1,0,3,0,4,Ntchisi,rural
33211,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,1,1,0,0,0,0,0,2,2,Ntchisi,rural
33212,332,Ntchisi Rural,0.5310216,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,2,3,1,1,1,0,2,0,5,Ntchisi,rural
33213,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,1,5,0,2,1,1,2,0,6,Ntchisi,rural
33214,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Ntchisi,rural
33215,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Ntchisi,rural
33216,332,Ntchisi Rural,0.5310216,0.0,1.0,0.0,,1.0,0.0,0.0,1,1.0,0,2,3,1,1,0,0,1,2,5,Ntchisi,rural
33217,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0.0,1,1,0,0,0,0,0,1,0,1,Ntchisi,rural
33218,332,Ntchisi Rural,0.5310216,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Ntchisi,rural
33219,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,1,0,0,0,0,0,1,0,1,Ntchisi,rural
33220,332,Ntchisi Rural,0.5310216,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,3,1,1,1,0,0,2,0,4,Ntchisi,rural
33221,332,Ntchisi Rural,0.5310216,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,2,0,0,0,1,2,0,3,Ntchisi,rural
33222,332,Ntchisi Rural,0.5310216,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,3,1,1,1,1,2,0,6,Ntchisi,rural
33223,332,Ntchisi Rural,0.5310216,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,2,2,1,1,0,0,2,0,4,Ntchisi,rural
33224,332,Ntchisi Rural,0.5310216,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0,1,1,0,0,0,0,0,2,2,Ntchisi,rural
33301,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,3,1,0,1,1,0,2,0,4,Ntchisi,rural
33302,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,0,2,0,0,0,0,0,2,2,Ntchisi,rural
33303,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Ntchisi,rural
33304,333,Ntchisi Rural,0.6086605,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,2,1,1,0,0,2,0,4,Ntchisi,rural
33305,333,Ntchisi Rural,0.6086605,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0,3,4,1,1,2,1,2,0,7,Ntchisi,rural
33306,333,Ntchisi Rural,0.6086605,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,3,2,1,1,1,0,2,0,5,Ntchisi,rural
33307,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,3,2,0,1,0,0,3,1,5,Ntchisi,rural
33308,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0,2,1,0,0,0,0,3,0,3,Ntchisi,rural
33309,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,2,0,0,0,1,2,0,3,Ntchisi,rural
33310,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Ntchisi,rural
33311,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,4,2,0,2,0,2,0,6,Ntchisi,rural
33312,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,3,0,1,0,1,1,1,4,Ntchisi,rural
33313,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,3,0,2,2,0,2,0,6,Ntchisi,rural
33314,333,Ntchisi Rural,0.6086605,0.0,,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,3,1,2,0,0,2,0,5,Ntchisi,rural
33315,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1,1,0,0,0,0,0,1,0,1,Ntchisi,rural
33316,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,0,1,0,0,0,0,0,1,1,Ntchisi,rural
33317,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,3,2,0,1,1,1,2,0,5,Ntchisi,rural
33318,333,Ntchisi Rural,0.6086605,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,3,1,2,0,0,2,0,5,Ntchisi,rural
33319,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,4,3,0,0,1,1,5,0,7,Ntchisi,rural
33320,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,0.0,1,0,3,0,1,1,0,0,1,3,Ntchisi,rural
33321,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0,2,0,1,0,0,1,0,2,Ntchisi,rural
33322,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,1,0,2,0,0,2,0,4,Ntchisi,rural
33323,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,1,0,0,0,0,1,2,3,Ntchisi,rural
33324,333,Ntchisi Rural,0.6086605,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,2,3,0,0,3,0,0,2,5,Ntchisi,rural
33401,334,Ntchisi Rural,0.51807797,,1.0,0.0,0.0,1.0,1.0,1.0,0,1.0,1,2,1,1,0,0,0,2,0,3,Ntchisi,rural
33402,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,2,6,1,0,2,0,5,0,8,Ntchisi,rural
33403,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,0,1,0,0,0,0,0,1,1,Ntchisi,rural
33404,334,Ntchisi Rural,0.51807797,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,1,4,1,2,0,0,2,0,5,Ntchisi,rural
33405,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,1,0,0,0,0,1,2,3,Ntchisi,rural
33406,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1.0,0,3,2,0,2,1,0,2,0,5,Ntchisi,rural
33408,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,1.0,0,3,3,1,1,2,0,2,0,6,Ntchisi,rural
33409,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Ntchisi,rural
33410,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,4,2,1,1,0,1,3,0,6,Ntchisi,rural
33411,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,4,2,1,1,2,0,2,0,6,Ntchisi,rural
33412,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,1,0,0,0,1,2,0,3,Ntchisi,rural
33413,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,6,1,0,0,2,1,3,1,7,Ntchisi,rural
33415,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,2,2,2,0,0,0,2,0,4,Ntchisi,rural
33416,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,2,2,0,0,1,1,2,0,4,Ntchisi,rural
33417,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Ntchisi,rural
33418,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,0,3,3,1,1,1,1,2,0,6,Ntchisi,rural
33419,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0,1,0,0,0,0,0,1,1,Ntchisi,rural
33420,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,3,1,1,1,0,2,0,5,Ntchisi,rural
33421,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Ntchisi,rural
33422,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,3,2,0,0,1,0,4,0,5,Ntchisi,rural
33423,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,2,2,1,1,0,0,2,0,4,Ntchisi,rural
33424,334,Ntchisi Rural,0.51807797,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,2,5,1,1,2,0,3,0,7,Ntchisi,rural
33501,335,Ntchisi Urban,0.20514207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,2,3,1,0,2,0,2,0,5,Ntchisi,urban
33502,335,Ntchisi Urban,0.20514207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,2,2,0,0,0,1,2,1,4,Ntchisi,urban
33503,335,Ntchisi Urban,0.20514207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1,2,0,0,0,0,3,0,3,Ntchisi,urban
33504,335,Ntchisi Urban,0.20514207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,2,2,0,1,1,1,1,0,4,Ntchisi,urban
33506,335,Ntchisi Urban,0.20514207,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0,2,3,2,1,0,0,2,0,5,Ntchisi,urban
33508,335,Ntchisi Urban,0.20514207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,5,4,1,1,0,2,5,0,9,Ntchisi,urban
